candidate_id,skills,qualification,experience_level,job_role
1522,"HTML, CSS, JavaScript, Vue.js",Bachelor's in Information Technology,Mid,Web Developer
1523,"Kubernetes, Docker, GCP, CI/CD",Bachelor's in Computer Science,Mid,Kubernetes Operations Engineer
1524,"VR Development, 3D Modeling, C++, Game Design",Bachelor's in Game Development,Entry,Game Developer
1525,"Figma, Creativity, UI/UX Design, Communication, Adobe XD",Bachelor's in Design,Entry,Designer
1526,"CI/CD, Docker, Ansible, AWS",Bachelor's in Computer Science,Senior,DevOps Engineer
1527,"REST APIs, MySQL, Laravel, PHP",Bachelor's in Computer Science,Mid,PHP Developer
1528,"HTML, JavaScript, WordPress, CSS",Bachelor's in Computer Science,Mid,Web Developer
1529,"JavaScript, Hibernate, Java, Git",Bachelor's in Software Engineering,Mid,Full Stack Java Developer
1530,"Swift, iOS Development, UI/UX, Core Data",Bachelor's in Computer Science,Entry,Mobile Developer
1531,"Communication, Firewalls, Network Security",Master's in Cybersecurity,Senior,Cybersecurity Engineer
1532,"iOS Development, Mobile Development",Bachelor's in Computer Science,Senior,Mobile Developer
1533,"REST APIs, Microservices, JavaScript, Java",Bachelor's in Software Engineering,Mid,Full Stack Java Developer
1534,"Agile, JIRA, Stakeholder Management",Master's in Business Administration,Mid,Software Project Manager
1535,"Feature Engineering, SQL, R, Communication, Statistics, Machine Learning, Python, TensorFlow",PhD in Data Science,Mid,Data Scientist
1536,"Python, R, SQL, Machine Learning",Master's in Data Science,Senior,Data Scientist
1537,"Marketing Campaigns, Social Media, Analytics",Bachelor's in Marketing,Mid,Marketing
1538,"Ethereum, Solidity, Web3, Smart Contracts, Blockchain",Bachelor's in Computer Science,Mid,Blockchain Developer
1539,"Balancing, Player Psychology, Prototyping, C#, Game Design, Storytelling",Bachelor's in Game Development,Entry,Video Game Designer
1540,"React, JavaScript, HTML, CSS, Redux",Bachelor's in Computer Science,Mid,Frontend Developer
1541,"JavaScript, Vue.js, HTML, CSS, Redux, Sass",Bachelor's in Information Technology,Entry,Frontend Developer
1542,"Marketing Strategy, Google Analytics, Content Creation, Communication",Bachelor's in Marketing,Mid,Marketing
1543,"A/B Testing, Communication, Python, Statistics, Tableau, SQL, Data Cleaning, Excel",Bachelor's in Statistics,Entry,Data Analyst
1544,"Kubernetes, Docker, GCP, CI/CD",Bachelor's in Computer Science,Mid,Kubernetes Operations Engineer
1545,"Docker, Jenkins, AWS, Linux, Terraform, CI/CD",Bachelor's in Computer Science,Senior,DevOps Engineer
1546,"Figma, Sketch, UI/UX, Wireframing",Bachelor's in Design,Entry,Designer
1547,"Penetration Testing, Firewalls, SIEM",Master's in Cybersecurity,Senior,Cybersecurity Engineer
1548,"Solidity, Web3, Ethereum, JavaScript",Bachelor's in Computer Science,Mid,Blockchain Developer
1549,"Java, Kotlin, Android SDK, REST APIs",Bachelor's in Software Engineering,Mid,Mobile Developer
1550,"React, TypeScript, HTML, CSS",Bachelor's in Computer Science,Entry,Frontend Developer
1551,"Java, Hibernate, SQL, REST APIs",Bachelor's in Software Engineering,Senior,Backend Developer
1552,"HR Management, Recruitment, Employee Relations",Master's in Human Resources,Senior,HR
1553,"SQL, Excel, Tableau, Data Cleaning, Data Visualization",Bachelor's in Computer Science,Mid,Data Analyst
1554,"Maven, JavaScript, REST APIs, Spring Boot, Java, Microservices",Master's in Software Engineering,Mid,Full Stack Java Developer
1555,"C#, ASP.NET, SQL Server, Azure",Bachelor's in Computer Science,Mid,C# Developer
1556,"Solidity, Ethereum, Web3, Blockchain",Bachelor's in Computer Science,Senior,Blockchain Developer
1557,"Kubernetes, Docker, Istio",Bachelor's in Computer Science,Mid,Kubernetes Operations Engineer
1558,"AWS, CI/CD, Docker, Kubernetes, Linux",Bachelor's in Computer Science,Senior,DevOps Engineer
1559,"Docker, Java, SQL, Kafka",Bachelor's in Software Engineering,Mid,Backend Developer
1560,"Excel, Data Visualization, SQL, Statistics, Data Cleaning",Bachelor's in Statistics,Mid,Data Analyst
1561,"Communication, Excel, SQL, Reporting",Bachelor's in Statistics,Mid,Data Analyst
1562,"Python, React, JavaScript, Celery, Django",Bachelor's in Computer Science,Entry,Full Stack Python Developer
1563,"CSS, JavaScript, Vue.js, Sass, HTML, Teamwork",Bachelor's in Computer Science,Entry,Frontend Developer
1564,"Agile, Celery, SQL, React, Python, JavaScript, PostgreSQL",Bachelor's in Computer Science,Entry,Full Stack Python Developer
1565,"JavaScript, SQL, Responsive Design, TypeScript, HTML, CSS",Bachelor's in Computer Science,Entry,Frontend Developer
1566,"SQL, R, Data Visualization, Statistics",Bachelor's in Statistics,Entry,Data Analyst
1567,"Maven, JavaScript, Spring Boot, AWS, SQL, Java",Master's in Software Engineering,Mid,Full Stack Java Developer
1568,"Shader Programming, VR Development, C++, Game Design, 3D Modeling",Bachelor's in Game Development,Mid,Game Developer
1569,"C++, Game Design, VR Development, Unity",Bachelor's in Game Development,Mid,Game Developer
1570,"Swift, iOS, Xcode, UI/UX",Bachelor's in Computer Science,Entry,Mobile Developer
1571,"SQL, A/B Testing, Excel, Reporting",Master's in Data Science,Senior,Data Analyst
1572,"Kafka, Java, Spring, Hibernate, SQL",Bachelor's in Software Engineering,Senior,Backend Developer
1573,"Excel, Python, Reporting, SQL",Bachelor's in Computer Science,Senior,Data Analyst
1574,"Git, Solidity, Blockchain, JavaScript, Web3",Bachelor's in Computer Science,Senior,Blockchain Developer
1575,"Docker, CI/CD, Terraform",Bachelor's in Computer Science,Senior,DevOps Engineer
1576,"Kubernetes, Docker, GCP, Terraform",Bachelor's in Computer Science,Mid,Kubernetes Operations Engineer
1577,"HTML, CSS, JavaScript, Vue.js",Bachelor's in Information Technology,Mid,Web Developer
1578,"SQL, R, Data Visualization, Statistics",Bachelor's in Statistics,Entry,Data Analyst
1579,"Scrum, Agile, Leadership, Project Management, Communication, Stakeholder Management, Budgeting",Master's in Business Administration,Senior,Software Project Manager
1580,"Spring Boot, Java, JavaScript, Maven, C#",Master's in Software Engineering,Mid,Full Stack Java Developer
1581,"PHP, HTML, CSS, Vue.js, MongoDB, JavaScript",Bachelor's in Computer Science,Entry,Web Developer
1582,"REST APIs, Kotlin, Swift, Git, Mobile Development",Bachelor's in Software Engineering,Mid,Mobile Developer
1583,"Python, PostgreSQL, JavaScript",Bachelor's in Computer Science,Mid,Full Stack Python Developer
1584,"SIEM, Risk Assessment, Penetration Testing, Network Security, Linux",Bachelor's in Cybersecurity,Mid,Cybersecurity Engineer
1585,"Node.js, Hibernate, Java, AWS, JavaScript",Master's in Software Engineering,Mid,Full Stack Java Developer
1586,"Kotlin, Mobile Development",Bachelor's in Software Engineering,Mid,Mobile Developer
1587,"SQL, R, Data Visualization, Statistics",Bachelor's in Statistics,Entry,Data Analyst
1588,"AWS, JavaScript, Java, Microservices",Bachelor's in Software Engineering,Senior,Full Stack Java Developer
1589,"WordPress, MySQL, Symfony, Git, PHP, JavaScript, Laravel",Bachelor's in Information Technology,Entry,PHP Developer
1590,"JavaScript, Node.js, Express, MongoDB",Bachelor's in Information Technology,Entry,Web Developer
1591,"Git, Teamwork, HTML, CSS, SQL, TypeScript, JavaScript, Vue.js",Bachelor's in Information Technology,Entry,Frontend Developer
1592,"AWS, Jenkins, Docker, Terraform",Bachelor's in Computer Science,Senior,DevOps Engineer
1593,"Java, Android Development, Kotlin, REST APIs",Bachelor's in Software Engineering,Mid,Mobile Developer
1594,"Penetration Testing, Network Security, SIEM, Ethical Hacking",Master's in Cybersecurity,Mid,Cybersecurity Engineer
1595,"Python, Django, PostgreSQL, JavaScript",Bachelor's in Computer Science,Mid,Full Stack Python Developer
1596,"Maven, Git, Angular, Java, JavaScript",Bachelor's in Software Engineering,Senior,Full Stack Java Developer
1597,"PHP, MySQL, CodeIgniter, Laravel, REST APIs",Bachelor's in Information Technology,Entry,PHP Developer
1598,"HR Policies, Recruitment, Training",Master's in Human Resources,Senior,HR
1599,"Python, R, SQL, Machine Learning",Master's in Data Science,Senior,Data Scientist
1600,"Payroll, Recruitment, Onboarding, HR Policies",Master's in Human Resources,Senior,HR
1601,"Helm, Kubernetes, GCP, Linux, Docker, Git",Bachelor's in Computer Science,Senior,Kubernetes Operations Engineer
1602,"Feature Engineering, Machine Learning, Keras, Python",Master's in Data Science,Senior,Data Scientist
1603,"REST APIs, Git, SQL, Kafka, Java",Bachelor's in Computer Science,Senior,Backend Developer
1604,"Python, Deep Learning, PyTorch",Master's in Computer Science,Senior,AIML
1605,"React, TypeScript, HTML, CSS",Bachelor's in Computer Science,Entry,Frontend Developer
1606,"CI/CD, Git, Jenkins, Terraform, Docker",Bachelor's in Computer Science,Senior,DevOps Engineer
1607,"Docker, GCP, Helm, Linux, Kubernetes, Terraform",Bachelor's in Computer Science,Mid,Kubernetes Operations Engineer
1608,"Feature Engineering, Machine Learning, Scikit-learn, Python, Keras",Master's in Data Science,Mid,Data Scientist
1609,"Python, Flask, PostgreSQL, JavaScript",Bachelor's in Computer Science,Entry,Full Stack Python Developer
1610,"Kubernetes, Docker, GCP, CI/CD",Bachelor's in Computer Science,Mid,Kubernetes Operations Engineer
1611,"PHP, Express, JavaScript, WordPress, CSS, HTML",Bachelor's in Information Technology,Entry,Web Developer
1612,"Keras, Python, Machine Learning, Communication, TensorFlow, R",Master's in Data Science,Senior,Data Scientist
1613,"CI/CD, Docker, Kubernetes, Ansible, AWS, Git",Bachelor's in Computer Science,Senior,DevOps Engineer
1614,"JavaScript, Node.js, Express, MongoDB",Bachelor's in Information Technology,Entry,Web Developer
1615,"SQL, R, Data Visualization, Statistics",Bachelor's in Statistics,Entry,Data Analyst
1616,"C++, Unreal Engine, VR Development",Bachelor's in Game Development,Mid,Game Developer
1617,"HR Policies, Recruitment, Employee Relations",Master's in Human Resources,Senior,HR
1618,"Marketing Strategy, Social Media, Analytics, Communication",Bachelor's in Marketing,Mid,Marketing
1619,"Figma, Sketch, UI/UX, Wireframing",Bachelor's in Design,Entry,Designer
1620,"Game Design, Unity, Storytelling, C#, Balancing",Bachelor's in Design,Mid,Video Game Designer
1621,"Game Design, Unity, Unreal Engine, C++, VR Development",Bachelor's in Game Development,Mid,Game Developer
1622,"C++, Unity, Game Design, VR",Bachelor's in Game Development,Mid,Game Developer
1623,"Blockchain, Smart Contracts, Solidity, Web3",Bachelor's in Computer Science,Senior,Blockchain Developer
1624,"Scrum, Agile, Project Management",Master's in Business Administration,Mid,Software Project Manager
1625,"Figma, Sketch, UI/UX, Wireframing",Bachelor's in Design,Entry,Designer
1626,"React, JavaScript, HTML, CSS, Redux",Bachelor's in Computer Science,Mid,Frontend Developer
1627,"Balancing, Player Psychology, Game Design, C#, Storytelling, Unity",Bachelor's in Game Development,Mid,Video Game Designer
1628,"Financial Modeling, Risk Analysis, Communication, Budgeting, Analytics, Leadership, Excel",Bachelor's in Finance,Senior,Finance
1629,"Java, Spring, React, AWS",Master's in Software Engineering,Senior,Full Stack Java Developer
1630,"Reinforcement Learning, Machine Learning, Deep Learning, NLP, Python, PyTorch",Master's in Computer Science,Mid,AIML
1631,"JavaScript, Python, REST APIs, Django, PostgreSQL",Bachelor's in Computer Science,Mid,Full Stack Python Developer
1632,"Penetration Testing, Firewalls, SIEM",Master's in Cybersecurity,Senior,Cybersecurity Engineer
1633,"Swift, iOS, Xcode, UI/UX",Bachelor's in Computer Science,Entry,Mobile Developer
1634,"Java, Spring, SQL, Microservices",Bachelor's in Software Engineering,Senior,Backend Developer
1635,"Project Management, JIRA, Budgeting, Agile",Master's in Business Administration,Mid,Software Project Manager
1636,"Game Design, C#, Prototyping, Level Design, Storytelling",Bachelor's in Game Development,Entry,Video Game Designer
1637,"Marketing Campaigns, Social Media, Analytics",Bachelor's in Marketing,Mid,Marketing
1638,"Adobe XD, Figma, UI/UX, Prototyping",Bachelor's in Graphic Design,Mid,Designer
1639,"HR Policies, Employee Relations, Recruitment, Training",Master's in Human Resources,Senior,HR
1640,"Celery, JavaScript, Python, React",Master's in Computer Science,Entry,Full Stack Python Developer
1641,"Redux, Sass, Git, React, CSS, JavaScript, HTML",Bachelor's in Computer Science,Entry,Frontend Developer
1642,"Penetration Testing, Firewalls, SIEM",Master's in Cybersecurity,Senior,Cybersecurity Engineer
1643,"Solidity, Ethereum, Web3, Blockchain",Bachelor's in Computer Science,Senior,Blockchain Developer
1644,"JavaScript, Java, AWS, Git",Bachelor's in Software Engineering,Mid,Full Stack Java Developer
1645,"AWS, Terraform, Jenkins, Linux",Bachelor's in Computer Science,Senior,DevOps Engineer
1646,"Valuation, Risk Analysis, Excel, Financial Modeling, Forecasting",Master's in Finance,Senior,Finance
1647,"CSS, JavaScript, Vue.js, Sass, HTML",Bachelor's in Information Technology,Entry,Frontend Developer
1648,"Python, Django, PostgreSQL, JavaScript",Bachelor's in Computer Science,Mid,Full Stack Python Developer
1649,"GCP, Kubernetes, Linux, Prometheus, Terraform, Docker",Bachelor's in Computer Science,Senior,Kubernetes Operations Engineer
1650,"HTML, Node.js, CSS, JavaScript, Vue.js",Bachelor's in Information Technology,Mid,Web Developer
1651,"SQL, R, Data Visualization, Statistics",Bachelor's in Statistics,Entry,Data Analyst
1652,"PostgreSQL, JavaScript, Git, Flask, SQL, Python, Celery",Master's in Computer Science,Mid,Full Stack Python Developer
1653,"Git, Terraform, AWS, Docker, CI/CD",Bachelor's in Computer Science,Senior,DevOps Engineer
1654,"Adobe XD, Figma, UI/UX, Prototyping",Bachelor's in Graphic Design,Mid,Designer
1655,"Deep Learning, Research, TensorFlow, Python, PyTorch, Machine Learning",Master's in Data Science,Senior,AIML
1656,"Adobe XD, UI/UX Design, Figma, Prototyping",Bachelor's in Design,Mid,Designer
1657,"Java, Spring, SQL, Microservices",Bachelor's in Software Engineering,Senior,Backend Developer
1658,"Teamwork, Unity, VR Development, Unreal Engine, Game Design, Game Physics, C++",Bachelor's in Game Development,Senior,Game Developer
1659,"PHP, CodeIgniter, Git, MySQL, Laravel, JavaScript",Bachelor's in Computer Science,Entry,PHP Developer
1660,"C#, .NET Core, Azure, SQL Server",Bachelor's in Computer Science,Mid,C# Developer
1661,"SQL, Spring, Java, Microservices, Docker",Bachelor's in Software Engineering,Senior,Backend Developer
1662,"Solidity, Web3, Rust, Blockchain, Smart Contracts, Git",Bachelor's in Computer Science,Mid,Blockchain Developer
1663,"Excel, Financial Modeling, Budgeting",Master's in Finance,Mid,Finance
1664,"Java, Kotlin, Android SDK, REST APIs",Bachelor's in Software Engineering,Mid,Mobile Developer
1665,"Kubernetes, Helm, AWS, Docker",Bachelor's in Computer Science,Senior,Kubernetes Operations Engineer
1666,"SQL, R, Tableau, Statistics",Bachelor's in Statistics,Entry,Data Analyst
1667,"AWS, Terraform, Jenkins, Linux",Bachelor's in Computer Science,Senior,DevOps Engineer
1668,"Java, Hibernate, SQL, REST APIs",Bachelor's in Software Engineering,Senior,Backend Developer
1669,"Level Design, Game Design, C++, Unity, Player Psychology, Prototyping, 3D Modeling, Storytelling",Bachelor's in Game Development,Mid,Video Game Designer
1670,"HR Policies, Employee Relations, Recruitment, Onboarding, Communication",Bachelor's in Human Resources,Senior,HR
1671,"JavaScript, Node.js, Express, MongoDB",Bachelor's in Information Technology,Entry,Web Developer
1672,"Swift, iOS, Xcode, UI/UX",Bachelor's in Computer Science,Entry,Mobile Developer
1673,"Ansible, CI/CD, Jenkins, Docker, Linux",Bachelor's in Computer Science,Mid,DevOps Engineer
1674,"Financial Reporting, Financial Modeling, Excel",Master's in Finance,Senior,Finance
1675,"Budgeting, Agile, JIRA, Leadership, Risk Management, Project Management",Bachelor's in Computer Science,Mid,Software Project Manager
1676,"Java, Spring, SQL, Microservices",Bachelor's in Software Engineering,Senior,Backend Developer
